figure,axes_index,panel,series,point_index,cell_id,source_metrics,source_components_json,observations_sha256,metadata_sha256,formula,x_definition,x,y,ci95_low,ci95_high,line_style,marker,x_axis_scale,y_axis_scale
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,74,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.48,0.7729480193039262,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,75,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.5,0.7774439497500374,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,76,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.52,0.7818508548085951,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,77,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.54,0.7861704973003821,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,78,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.56,0.7904046051399913,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,79,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.58,0.794554872027014,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,80,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.6,0.7986229581235426,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,81,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.62,0.8026104907182575,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,82,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.6400000000000001,0.8065190648773646,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,83,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.6600000000000001,0.8103502440826423,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,84,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.68,0.814105560856856,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,85,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.7,0.817786517376787,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,86,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.72,0.8213945860741231,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,87,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.74,0.8249312102244516,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,88,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.76,0.8283978045245881,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,89,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.78,0.8317957556584749,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,90,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.8,0.8351264228518718,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,91,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.82,0.8383911384160657,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,92,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.84,0.8415912082808126,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,93,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.86,0.8447279125167263,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,94,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.8800000000000001,0.8478025058473247,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,95,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.9000000000000001,0.850816218150935,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,96,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.92,0.8537702549526621,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,97,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.94,0.8566657979066143,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,98,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.96,0.859504005268581,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,99,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,1.98,0.8622860123593502,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,100,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.0,0.8650129320188522,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,101,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.02,0.8676858550513101,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,102,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.04,0.8703058506615765,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,103,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.06,0.872873966882829,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,104,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.08,0.8753912309957984,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,105,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.1,0.8778586499396936,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,106,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.12,0.8802772107149918,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,107,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.14,0.8826478807782507,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,108,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.16,0.8849716084291052,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,109,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.18,0.8872493231895989,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,110,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.2,0.8894819361760061,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,111,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.22,0.89167034046329,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,112,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.24,0.8938154114423443,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,113,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.2600000000000002,0.8959180071701622,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,114,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.2800000000000002,0.8979789687130698,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,115,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.3000000000000003,0.899999120483164,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,116,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.32,0.9019792705680887,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,117,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.34,0.9039202110542801,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,118,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.36,0.9058227183438122,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,119,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.38,0.9076875534649682,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,120,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.4,0.909515462376661,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,121,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.42,0.911307176266828,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,122,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.44,0.9130634118449149,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,123,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.46,0.9147848716285698,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,124,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.48,0.9164722442246592,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,125,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.5,0.9181262046047203,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,126,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.52,0.9197474143749581,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,127,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.54,0.9213365220408972,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,128,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.56,0.9228941632667922,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,129,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.58,0.9244209611299025,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,130,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.6,0.9259175263697307,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,131,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.62,0.9273844576323274,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,132,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.64,0.9288223417097567,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,133,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.66,0.930231753774822,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,134,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.68,0.9316132576111416,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,135,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.7,0.9329674058386701,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,136,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.72,0.9342947401347542,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,137,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.74,0.9355957914508105,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,138,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.7600000000000002,0.9368710802247129,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,139,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.7800000000000002,0.938121116588975,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,140,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.8000000000000003,0.9393464005748099,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,141,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.82,0.9405474223121493,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,142,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.84,0.941724662225702,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,143,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.86,0.9428785912271299,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,144,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.88,0.9440096709034199,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,145,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.9,0.9451183537015236,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,146,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.92,0.9462050831093428,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,147,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.94,0.9472702938331307,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,148,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.96,0.9483144119713797,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,149,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,2.98,0.9493378551852668,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,150,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.0,0.9503410328657238,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,151,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.02,0.9513243462971988,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,152,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.04,0.9522881888181751,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,153,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.06,0.9532329459785129,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,154,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.08,0.954158995693673,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,155,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.1,0.955066708395889,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,156,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.12,0.9559564471823448,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,157,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.14,0.9568285679604184,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,158,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.16,0.9576834195900493,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,159,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.18,0.9585213440232877,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,160,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.2,0.9593426764410793,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,161,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.22,0.9601477453873425,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,162,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.24,0.9609368729003901,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,163,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.2600000000000002,0.9617103746417492,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,164,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.2800000000000002,0.9624685600224299,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,165,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.3000000000000003,0.9632117323266937,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,166,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.3200000000000003,0.9639401888333713,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,167,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.34,0.9646542209347785,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,168,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.36,0.9653541142532761,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,169,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.38,0.9660401487555238,,,:,None,linear,linear
fig7_wait_failures,0,edit_lines=4,First-order theory: dispatch,170,02b20d8006444bf2,,{},,086034341ac0f852c2a6fcb69ec68e2113652b7c74c62a48ad7ff7f71f98ef48,nominal_failure_probability,comparator_wait_characteristic_units,3.4,0.9667125988644697,,,:,None,linear,linear
