cell_id,case,policy,agents,dependency_probability,avoidance_probability,edit_length_lines,nominal_overlap_probability,nominal_mu,sync_interval,post_dispatch_wait,wait_in_characteristic_units,observation_horizon,baseline_read_time,repair_clock,base_repair_time,edits_per_agent_time,files,lines_per_file,pooled_dispatches_per_initial_conflict,dispatches_n,dispatches_mean,dispatches_ci95_low,dispatches_ci95_high,initial_conflicts_n,initial_conflicts_mean,initial_conflicts_ci95_low,initial_conflicts_ci95_high,ratio_ci95_low,ratio_ci95_high,ratio_interval_status
02b20d8006444bf2,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,1.0,30,33.1,31.187087458662944,35.01291254133706,30,33.1,31.187087458662944,35.01291254133706,,,not_identifiable_from_aggregate_inputs
3707cb5b5d32215d,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,1.0916030534351147,30,123.93333333333334,122.52079059197342,125.34587607469325,30,113.53333333333333,111.58750255704221,115.47916410962445,,,not_identifiable_from_aggregate_inputs
87fe399ab241af87,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,1.1771356783919598,30,62.46666666666667,61.7714224387881,63.16191089454524,30,53.06666666666667,51.57210280583649,54.56123052749685,,,not_identifiable_from_aggregate_inputs
cfc00d9707027260,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,97.03846882698504,1.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,1.3665223665223665,30,31.566666666666666,31.206566127278798,31.926767206054535,30,23.1,22.108354253094223,24.09164574690578,,,not_identifiable_from_aggregate_inputs
da826101a53572f3,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,194.07693765397008,2.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,1.6505190311418687,30,15.9,15.755939348660476,16.044060651339525,30,9.633333333333333,8.84999069704717,10.416675969619495,,,not_identifiable_from_aggregate_inputs
de6fe7be801f0b4c,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,388.15387530794015,4.0,3105.2310024635212,dispatch,fixed,0.25,1.0,8,256,1.9274193548387095,30,7.966666666666667,7.9013333333333335,8.032,30,4.133333333333334,3.82545526621169,4.441211400454978,,,not_identifiable_from_aggregate_inputs
7c6899635b1f253d,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,1.001007049345418,30,33.13333333333333,31.219536136968927,35.04713052969774,30,33.1,31.19402502700032,35.00597497299969,,,not_identifiable_from_aggregate_inputs
913a51e3831212b8,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,dispatch,context,0.25,1.0,8,256,1.144418052256532,30,80.3,77.20717216774034,83.39282783225966,30,70.16666666666667,67.01313854456941,73.32019478876393,,,not_identifiable_from_aggregate_inputs
b60651adb91d876d,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,dispatch,context,0.25,1.0,8,256,1.247058823529412,30,49.46666666666667,48.14521468456661,50.788118648766726,30,39.666666666666664,38.17683744453712,41.15649588879621,,,not_identifiable_from_aggregate_inputs
c040aa23b28b32e8,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,97.03846882698504,1.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,1.4063018242122718,30,28.266666666666666,27.826554107047993,28.706779226285338,30,20.1,19.14464081497387,21.055359185026134,,,not_identifiable_from_aggregate_inputs
138f41a1602780bc,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,194.07693765397008,2.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,1.686131386861314,30,15.4,15.140929335517503,15.659070664482497,30,9.133333333333333,8.425500679993506,9.84116598667316,,,not_identifiable_from_aggregate_inputs
20ba252ff559da54,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,388.15387530794015,4.0,3105.2310024635212,dispatch,context,0.25,1.0,8,256,1.9430894308943092,30,7.966666666666667,7.9013333333333335,8.032,30,4.1,3.783401120383042,4.416598879616957,,,not_identifiable_from_aggregate_inputs
d8d14b4e07c89637,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,1.0,30,33.1,31.187087458662944,35.01291254133706,30,33.1,31.187087458662944,35.01291254133706,,,not_identifiable_from_aggregate_inputs
8c1d6df6dd5658a5,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,start,fixed,0.25,1.0,8,256,0.9864685592995489,30,123.93333333333334,122.52079059197342,125.34587607469325,30,125.63333333333334,124.14009957228515,127.12656709438153,,,not_identifiable_from_aggregate_inputs
3fcd2dbee09e2e1b,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,start,fixed,0.25,1.0,8,256,0.9704816157431384,30,62.46666666666667,61.7714224387881,63.16191089454524,30,64.36666666666666,63.67301205498552,65.0603212783478,,,not_identifiable_from_aggregate_inputs
cfc9652c78eaf652,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,97.03846882698504,1.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,0.9422885572139303,30,31.566666666666666,31.206566127278798,31.926767206054535,30,33.5,33.139082905052575,33.860917094947425,,,not_identifiable_from_aggregate_inputs
f787499fc07184e2,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,194.07693765397008,2.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,0.8882681564245811,30,15.9,15.755939348660476,16.044060651339525,30,17.9,17.755939348660476,18.04406065133952,,,not_identifiable_from_aggregate_inputs
32317f42642bca58,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,388.15387530794015,4.0,3105.2310024635212,start,fixed,0.25,1.0,8,256,0.802013422818792,30,7.966666666666667,7.9013333333333335,8.032,30,9.933333333333334,9.842545044386126,10.024121622280541,,,not_identifiable_from_aggregate_inputs
4c2c30fddaa5ead8,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,0.0,0.0,3105.2310024635212,start,context,0.25,1.0,8,256,1.001007049345418,30,33.13333333333333,31.219536136968927,35.04713052969774,30,33.1,31.19402502700032,35.00597497299969,,,not_identifiable_from_aggregate_inputs
f865cb66292ed04a,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,24.25961720674626,0.25,3105.2310024635212,start,context,0.25,1.0,8,256,1.0355555555555556,30,77.66666666666667,74.66486164135912,80.66847169197422,30,75,71.50393508569171,78.49606491430829,,,not_identifiable_from_aggregate_inputs
0e8e2cf31b44a679,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,48.51923441349252,0.5,3105.2310024635212,start,context,0.25,1.0,8,256,1.0217076700434153,30,47.06666666666667,45.757973984484,48.37535934884934,30,46.06666666666667,44.480374892159304,47.652958441174036,,,not_identifiable_from_aggregate_inputs
8e26d8c148356661,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,97.03846882698504,1.0,3105.2310024635212,start,context,0.25,1.0,8,256,0.9852760736196319,30,26.766666666666666,26.263367451868096,27.269965881465236,30,27.166666666666668,26.40272989770396,27.930603435629376,,,not_identifiable_from_aggregate_inputs
d4ca42d7e3c1c224,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,194.07693765397008,2.0,3105.2310024635212,start,context,0.25,1.0,8,256,0.9224318658280922,30,14.666666666666666,14.449641145982225,14.883692187351107,30,15.9,15.583401120383042,16.216598879616956,,,not_identifiable_from_aggregate_inputs
b6d0ac26e828cd0b,1,kick_back,4,0.0,0.0,4,0.003435063819150432,0.010305191457451296,0.5,388.15387530794015,4.0,3105.2310024635212,start,context,0.25,1.0,8,256,0.8350877192982457,30,7.933333333333334,7.842545044386126,8.024121622280541,30,9.5,9.255846289230005,9.744153710769995,,,not_identifiable_from_aggregate_inputs
7ffbca498ce8f21a,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,0.0,0.0,685.416309408565,dispatch,fixed,0.25,1.0,8,256,1.0,30,33.833333333333336,31.4446657716357,36.222000895030966,30,33.833333333333336,31.4446657716357,36.222000895030966,,,not_identifiable_from_aggregate_inputs
10d3547ed2a37f76,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,5.354814917254414,0.25,685.416309408565,dispatch,fixed,0.25,1.0,8,256,1.0835380835380835,30,117.6,115.35913924583872,119.84086075416127,30,108.53333333333333,106.02800422088407,111.03866244578259,,,not_identifiable_from_aggregate_inputs
fdae7268df4944dc,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,10.709629834508828,0.5,685.416309408565,dispatch,fixed,0.25,1.0,8,256,1.182642487046632,30,60.86666666666667,59.77585701974208,61.95747631359126,30,51.46666666666667,49.71930795494404,53.214025378389294,,,not_identifiable_from_aggregate_inputs
6b8c21b4615cc392,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,21.419259669017656,1.0,685.416309408565,dispatch,fixed,0.25,1.0,8,256,1.3319027181688126,30,31.033333333333335,30.4657120144192,31.60095465224747,30,23.3,22.274209987655716,24.325790012344285,,,not_identifiable_from_aggregate_inputs
9d9e9e0c0aa33826,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,42.83851933803531,2.0,685.416309408565,dispatch,fixed,0.25,1.0,8,256,1.6737588652482267,30,15.733333333333333,15.48588616802959,15.980780498637076,30,9.4,8.686781360600968,10.113218639399033,,,not_identifiable_from_aggregate_inputs
9e253da13fdcf05d,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,85.67703867607062,4.0,685.416309408565,dispatch,fixed,0.25,1.0,8,256,1.762962962962963,30,7.933333333333334,7.842545044386126,8.024121622280541,30,4.5,4.104077100272369,4.895922899727631,,,not_identifiable_from_aggregate_inputs
484d762965781247,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,0.0,0.0,685.416309408565,dispatch,context,0.25,1.0,8,256,1.0019417475728154,30,34.4,31.91437079359689,36.8856292064031,30,34.333333333333336,31.86959179342317,36.7970748732435,,,not_identifiable_from_aggregate_inputs
a23b8544feaff105,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,5.354814917254414,0.25,685.416309408565,dispatch,context,0.25,1.0,8,256,1.1275460717749757,30,77.5,74.8192461173561,80.1807538826439,30,68.73333333333333,65.23608979041737,72.2305768762493,,,not_identifiable_from_aggregate_inputs
1c9853144c300693,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,10.709629834508828,0.5,685.416309408565,dispatch,context,0.25,1.0,8,256,1.219283276450512,30,47.63333333333333,46.531447829827975,48.73521883683869,30,39.06666666666667,37.827291320356224,40.306042012977116,,,not_identifiable_from_aggregate_inputs
55558788ce745332,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,21.419259669017656,1.0,685.416309408565,dispatch,context,0.25,1.0,8,256,1.354679802955665,30,27.5,27.023129936490804,27.976870063509196,30,20.3,19.37851963180678,21.221480368193223,,,not_identifiable_from_aggregate_inputs
4cf7e12e332832a4,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,42.83851933803531,2.0,685.416309408565,dispatch,context,0.25,1.0,8,256,1.7384615384615385,30,15.066666666666666,14.801975593933424,15.331357739399909,30,8.666666666666666,7.9999531050976245,9.333380228235708,,,not_identifiable_from_aggregate_inputs
d9ecd99ca345419c,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,85.67703867607062,4.0,685.416309408565,dispatch,context,0.25,1.0,8,256,1.803030303030303,30,7.933333333333334,7.842545044386126,8.024121622280541,30,4.4,3.994708108591624,4.805291891408377,,,not_identifiable_from_aggregate_inputs
8c43ef60ff809e72,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,0.0,0.0,685.416309408565,start,fixed,0.25,1.0,8,256,1.0,30,33.833333333333336,31.4446657716357,36.222000895030966,30,33.833333333333336,31.4446657716357,36.222000895030966,,,not_identifiable_from_aggregate_inputs
032c0619b8f3f009,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,5.354814917254414,0.25,685.416309408565,start,fixed,0.25,1.0,8,256,0.9885121882880358,30,117.6,115.35913924583872,119.84086075416127,30,118.96666666666667,116.73393256966973,121.1994007636636,,,not_identifiable_from_aggregate_inputs
239187bc9ecf2ed4,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,10.709629834508828,0.5,685.416309408565,start,fixed,0.25,1.0,8,256,0.9728289824187533,30,60.86666666666667,59.77585701974208,61.95747631359126,30,62.56666666666667,61.38660598896186,63.74672734437148,,,not_identifiable_from_aggregate_inputs
c721de96820cdbc1,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,21.419259669017656,1.0,685.416309408565,start,fixed,0.25,1.0,8,256,0.9432624113475179,30,31.033333333333335,30.4657120144192,31.60095465224747,30,32.9,32.2671510140006,33.532848985999394,,,not_identifiable_from_aggregate_inputs
c4659f8f06dc7b92,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,42.83851933803531,2.0,685.416309408565,start,fixed,0.25,1.0,8,256,0.890566037735849,30,15.733333333333333,15.48588616802959,15.980780498637076,30,17.666666666666668,17.395384765811116,17.93794856752222,,,not_identifiable_from_aggregate_inputs
aa685c470f857ca4,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,85.67703867607062,4.0,685.416309408565,start,fixed,0.25,1.0,8,256,0.8040540540540541,30,7.933333333333334,7.842545044386126,8.024121622280541,30,9.866666666666667,9.742943084014795,9.990390249318539,,,not_identifiable_from_aggregate_inputs
3c8354c4bfc5af7a,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,0.0,0.0,685.416309408565,start,context,0.25,1.0,8,256,1.0019417475728154,30,34.4,31.91437079359689,36.8856292064031,30,34.333333333333336,31.86959179342317,36.7970748732435,,,not_identifiable_from_aggregate_inputs
1cb66000dc7c3665,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,5.354814917254414,0.25,685.416309408565,start,context,0.25,1.0,8,256,1.0464135021097047,30,74.4,71.75264445109865,77.04735554890136,30,71.1,68.14113637843268,74.05886362156731,,,not_identifiable_from_aggregate_inputs
2265a6cdbcbf2b51,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,10.709629834508828,0.5,685.416309408565,start,context,0.25,1.0,8,256,1.0284857571214392,30,45.733333333333334,44.57118244067008,46.89548422599659,30,44.46666666666667,43.011624246513755,45.92170908681958,,,not_identifiable_from_aggregate_inputs
077f99ce32087edf,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,21.419259669017656,1.0,685.416309408565,start,context,0.25,1.0,8,256,1.0050697084917617,30,26.433333333333334,25.938885322669883,26.927781343996784,30,26.3,25.55321064226411,27.046789357735893,,,not_identifiable_from_aggregate_inputs
6ae9c5d910d3daed,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,42.83851933803531,2.0,685.416309408565,start,context,0.25,1.0,8,256,0.9255319148936171,30,14.5,14.238385209037075,14.761614790962925,30,15.666666666666666,15.286872005468895,16.04646132786444,,,not_identifiable_from_aggregate_inputs
078e784a58246c26,1,kick_back,4,0.0,0.0,16,0.01556231814190527,0.04668695442571581,0.5,85.67703867607062,4.0,685.416309408565,start,context,0.25,1.0,8,256,0.8453237410071941,30,7.833333333333333,7.6683189951661115,7.998347671500555,30,9.266666666666667,9.019219501362924,9.51411383197041,,,not_identifiable_from_aggregate_inputs
0a5f08c55f41e3dc,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,0.0,0.0,256.0,dispatch,fixed,0.25,1.0,8,256,1.0,30,56.06666666666667,53.08611919966248,59.04721413367086,30,56.06666666666667,53.08611919966248,59.04721413367086,,,not_identifiable_from_aggregate_inputs
5169b70191430273,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,1.212591760665397,0.25,256.0,dispatch,fixed,0.25,1.0,8,256,1.1288465795882223,30,169.96666666666667,167.5533553185735,172.37997801475984,30,150.56666666666666,147.6013432874557,153.53199004587762,,,not_identifiable_from_aggregate_inputs
4a94f3bf96ccc231,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,2.425183521330794,0.5,256.0,dispatch,fixed,0.25,1.0,8,256,1.1938474504846188,30,94.43333333333334,93.84134177286745,95.02532489379922,30,79.1,77.7209377165591,80.47906228344088,,,not_identifiable_from_aggregate_inputs
f4a4a5e023b3e44d,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,4.850367042661588,1.0,256.0,dispatch,fixed,0.25,1.0,8,256,1.3829787234042554,30,49.833333333333336,49.64343600273445,50.023230663932225,30,36.03333333333333,34.4764020948947,37.59026457177196,,,not_identifiable_from_aggregate_inputs
c1003e4f1a8f1834,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,9.700734085323177,2.0,256.0,dispatch,fixed,0.25,1.0,8,256,1.6137787056367432,30,25.766666666666666,25.612727633105845,25.920605700227487,30,15.966666666666667,14.75777168978319,17.175561643550143,,,not_identifiable_from_aggregate_inputs
e4b07b52afea2143,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,19.401468170646353,4.0,256.0,dispatch,fixed,0.25,1.0,8,256,2.0631578947368423,30,13.066666666666666,12.975878377719459,13.157454955613874,30,6.333333333333333,5.603388392356113,7.063278274310553,,,not_identifiable_from_aggregate_inputs
bfd00a8e2d29196e,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,0.0,0.0,256.0,dispatch,context,0.25,1.0,8,256,1.0295183842568618,30,66.26666666666667,60.29136641579035,72.24196691754298,30,64.36666666666666,59.23278301800382,69.5005503153295,,,not_identifiable_from_aggregate_inputs
bd7e07ab490403b9,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,1.212591760665397,0.25,256.0,dispatch,context,0.25,1.0,8,256,1.2028985507246377,30,94.06666666666666,90.69542824578608,97.43790508754725,30,78.2,74.79297580210275,81.60702419789726,,,not_identifiable_from_aggregate_inputs
91e4ffc169ba9814,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,2.425183521330794,0.5,256.0,dispatch,context,0.25,1.0,8,256,1.245259165613148,30,65.66666666666667,63.70141699206425,67.63191634126909,30,52.733333333333334,50.06879813920167,55.397868527465,,,not_identifiable_from_aggregate_inputs
f45f7edc7b4c671b,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,4.850367042661588,1.0,256.0,dispatch,context,0.25,1.0,8,256,1.4368482039397452,30,41.333333333333336,40.73651315145113,41.930153515215544,30,28.766666666666666,27.524622103328454,30.008711230004877,,,not_identifiable_from_aggregate_inputs
cb6c2cada572fafa,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,9.700734085323177,2.0,256.0,dispatch,context,0.25,1.0,8,256,1.7132530120481926,30,23.7,23.431718795668235,23.968281204331763,30,13.833333333333334,12.644326084596855,15.022340582069813,,,not_identifiable_from_aggregate_inputs
41939dafcdcec34e,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,19.401468170646353,4.0,256.0,dispatch,context,0.25,1.0,8,256,2.1027027027027025,30,12.966666666666667,12.901333333333334,13.032,30,6.166666666666667,5.304946209909448,7.028387123423886,,,not_identifiable_from_aggregate_inputs
8c76adf39dfb1324,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,0.0,0.0,256.0,start,fixed,0.25,1.0,8,256,1.0,30,56.06666666666667,53.08611919966248,59.04721413367086,30,56.06666666666667,53.08611919966248,59.04721413367086,,,not_identifiable_from_aggregate_inputs
f76c05fdb93e3ded,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,1.212591760665397,0.25,256.0,start,fixed,0.25,1.0,8,256,1.0135053416649868,30,167.6,164.11076210936093,171.08923789063905,30,165.36666666666667,162.15156981668076,168.5817635166526,,,not_identifiable_from_aggregate_inputs
72974c27a05194da,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,2.425183521330794,0.5,256.0,start,fixed,0.25,1.0,8,256,0.9989421720733428,30,94.43333333333334,93.84134177286745,95.02532489379922,30,94.53333333333333,93.71551850825213,95.35114815841453,,,not_identifiable_from_aggregate_inputs
e18fc695c3c57c56,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,4.850367042661588,1.0,256.0,start,fixed,0.25,1.0,8,256,0.977124183006536,30,49.833333333333336,49.64343600273445,50.023230663932225,30,51,50.57973188634359,51.42026811365641,,,not_identifiable_from_aggregate_inputs
2a417fe1a5021765,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,9.700734085323177,2.0,256.0,start,fixed,0.25,1.0,8,256,0.9335748792270531,30,25.766666666666666,25.612727633105845,25.920605700227487,30,27.6,27.26642252618847,27.933577473811532,,,not_identifiable_from_aggregate_inputs
0bdc708316cf1285,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,19.401468170646353,4.0,256.0,start,fixed,0.25,1.0,8,256,0.8711111111111111,30,13.066666666666666,12.975878377719459,13.157454955613874,30,15,14.769809673950236,15.230190326049764,,,not_identifiable_from_aggregate_inputs
aaa6a6fd65cff473,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,0.0,0.0,256.0,start,context,0.25,1.0,8,256,1.0295183842568618,30,66.26666666666667,60.29136641579035,72.24196691754298,30,64.36666666666666,59.23278301800382,69.5005503153295,,,not_identifiable_from_aggregate_inputs
7087492fc1b6483d,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,1.212591760665397,0.25,256.0,start,context,0.25,1.0,8,256,1.1070730754200862,30,94.43333333333334,90.35361069983439,98.51305596683228,30,85.3,80.8551307015324,89.74486929846759,,,not_identifiable_from_aggregate_inputs
62f43ece57a79b97,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,2.425183521330794,0.5,256.0,start,context,0.25,1.0,8,256,1.0770114942528737,30,62.46666666666667,61.05788013957067,63.87545319376267,30,58,56.13465334028242,59.86534665971758,,,not_identifiable_from_aggregate_inputs
3290b251f27a8a40,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,4.850367042661588,1.0,256.0,start,context,0.25,1.0,8,256,1.0524412296564194,30,38.8,38.18808038992413,39.41191961007586,30,36.86666666666667,35.94239525639437,37.790938076938964,,,not_identifiable_from_aggregate_inputs
e17f743d326e2924,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,9.700734085323177,2.0,256.0,start,context,0.25,1.0,8,256,1.0105263157894735,30,22.4,22.158574349275835,22.641425650724162,30,22.166666666666668,21.618032975390726,22.71530035794261,,,not_identifiable_from_aggregate_inputs
adb59c09311223eb,1,kick_back,4,0.0,0.0,64,0.06872332143144783,0.20616996429434348,0.5,19.401468170646353,4.0,256.0,start,context,0.25,1.0,8,256,0.9458762886597938,30,12.233333333333333,12.079394299772511,12.387272366894154,30,12.933333333333334,12.503370775932943,13.363295890733724,,,not_identifiable_from_aggregate_inputs
d8a8a765556d037a,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,0.0,0.0,1330.8132867700804,dispatch,fixed,0.25,1.0,8,256,1.0,30,62.86666666666667,59.444985566988805,66.28834776634453,30,62.86666666666667,59.444985566988805,66.28834776634453,,,not_identifiable_from_aggregate_inputs
b7ba5ca31aba9fbb,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,10.396978802891253,0.25,1330.8132867700804,dispatch,fixed,0.25,1.0,8,256,1.0357941834451903,30,123.46666666666667,122.90491003483224,124.0284232985011,30,119.2,117.671933804166,120.728066195834,,,not_identifiable_from_aggregate_inputs
5b71f2df79207d46,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,20.793957605782506,0.5,1330.8132867700804,dispatch,fixed,0.25,1.0,8,256,1.0541899441340783,30,62.9,62.56974840660107,63.230251593398926,30,59.666666666666664,58.408199314436835,60.92513401889649,,,not_identifiable_from_aggregate_inputs
fb4c6b3ba45294d9,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,41.58791521156501,1.0,1330.8132867700804,dispatch,fixed,0.25,1.0,8,256,1.0695847362514028,30,31.766666666666666,31.612727633105845,31.920605700227487,30,29.7,28.661376419231328,30.73862358076867,,,not_identifiable_from_aggregate_inputs
b24fa12e435c4b9f,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,83.17583042313002,2.0,1330.8132867700804,dispatch,fixed,0.25,1.0,8,256,1.0457516339869282,30,16,16.0,16.0,30,15.3,14.571164935171106,16.028835064828893,,,not_identifiable_from_aggregate_inputs
63e7af8f6bc0b339,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,166.35166084626005,4.0,1330.8132867700804,dispatch,fixed,0.25,1.0,8,256,0.9090909090909091,30,8,8.0,8.0,30,8.8,8.375550011069093,9.224449988930909,,,not_identifiable_from_aggregate_inputs
61b1125dcaff76aa,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,0.0,0.0,1330.8132867700804,dispatch,context,0.25,1.0,8,256,1.0021008403361344,30,63.6,60.15662149332521,67.04337850667478,30,63.46666666666667,60.02568272113452,66.90765061219881,,,not_identifiable_from_aggregate_inputs
499f3f28cbe6f9f0,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,10.396978802891253,0.25,1330.8132867700804,dispatch,context,0.25,1.0,8,256,1.056179775280899,30,68.93333333333334,63.99457200756043,73.87209465910625,30,65.26666666666667,60.28960851945096,70.24372481388238,,,not_identifiable_from_aggregate_inputs
8126c679aafd8834,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,20.793957605782506,0.5,1330.8132867700804,dispatch,context,0.25,1.0,8,256,1.06682769726248,30,44.166666666666664,42.07568321365555,46.25765011967778,30,41.4,38.94835595390855,43.851644046091444,,,not_identifiable_from_aggregate_inputs
b51688bd5313b3f5,2,kick_back,8,0.0,0.0,4,0.003435063819150432,0.024045446734053025,0.5,41.58791521156501,1.0,1330.8132867700804,dispatch,context,0.25,1.0,8,256,1.0506666666666666,30,26.266666666666666,25.464112277299364,27.069221056033967,30,25,23.841400766482195,26.158599233517805,,,not_identifiable_from_aggregate_inputs
