suite,cell_id,metric,runs_seen,runs_failed,n,mean,ci95_low,ci95_high,case,policy,agents,dependency_probability,avoidance_probability,edit_length_lines,nominal_overlap_probability,nominal_mu,sync_interval,post_dispatch_wait,wait_in_characteristic_units,observation_horizon,baseline_read_time,repair_clock,base_repair_time,edits_per_agent_time,files,lines_per_file
sync_interval,ced55f11dc42b11b,overlap_pairs_per_generated_edit,30,0,30,0.0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,ced55f11dc42b11b,overlap_pairs_per_scheduled_interval,30,0,30,0.0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,ced55f11dc42b11b,overlap_pairs_per_time,30,0,30,0.0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,ced55f11dc42b11b,repair_effort_per_generated_edit,30,0,30,0.0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,ced55f11dc42b11b,repair_failure_fraction,30,0,0,,,,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,ced55f11dc42b11b,sync_calls,30,0,30,2048,2048.0,2048.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,ced55f11dc42b11b,sync_requests,30,0,30,2048,2048.0,2048.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,ced55f11dc42b11b,unresolved_edits,30,0,30,0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,ced55f11dc42b11b,unresolved_fraction,30,0,30,0.0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,ced55f11dc42b11b,unresolved_over_threshold_fraction,30,0,0,,,,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,ced55f11dc42b11b,unresolved_over_threshold_n,30,0,30,0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,application_attempts,30,0,30,511.73333333333335,505.18406907820327,518.2825975884634,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,author_repair_completions,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,author_repair_starts,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,automatic_passes,30,0,30,2048,2048.0,2048.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,avoided_proposals,30,0,30,23.3,21.645002524570458,24.954997475429543,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,concurrent_overlap_pairs,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,conflict_cohort_n,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,dependency_rescues_without_repair,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,dispatches,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,early_conflict_cohort_n,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,early_unresolved_over_threshold_fraction,30,0,0,,,,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,failed_applications,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,failed_edits,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,failed_repair_completions,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,first_failures_per_generated_edit,30,0,30,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,first_failures_per_sync_call,30,0,30,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,first_failures_per_time,30,0,30,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,generated_edits,30,0,30,511.73333333333335,505.18406907820327,518.2825975884634,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,landed_edits,30,0,30,511.73333333333335,505.18406907820327,518.2825975884634,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,mean_first_failure_context_count,30,0,0,,,,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,mean_first_failure_overlap_lines,30,0,0,,,,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,mean_observed_latency,30,0,30,0.06205803784769231,0.06157342567964062,0.062542650015744,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,observed_repair_busy_time,30,0,30,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,observed_repair_effort,30,0,30,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,overlap_pairs_per_generated_edit,30,0,30,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,overlap_pairs_per_scheduled_interval,30,0,30,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,overlap_pairs_per_time,30,0,30,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,repair_effort_per_generated_edit,30,0,30,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,repair_failure_fraction,30,0,0,,,,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,sync_calls,30,0,30,2048,2048.0,2048.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,sync_requests,30,0,30,2048,2048.0,2048.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,unresolved_edits,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,unresolved_fraction,30,0,30,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,unresolved_over_threshold_fraction,30,0,0,,,,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,c9aa0cd1f88fe593,unresolved_over_threshold_n,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.125,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,application_attempts,30,0,30,511.8666666666667,505.3357668900111,518.3975664433223,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,author_repair_completions,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,author_repair_starts,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,automatic_passes,30,0,30,1024.1333333333334,1023.9517567554391,1024.314909911228,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,avoided_proposals,30,0,30,23.333333333333332,21.677846785875982,24.988819880790683,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,concurrent_overlap_pairs,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,conflict_cohort_n,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,dependency_rescues_without_repair,30,0,30,0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,dispatches,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,early_conflict_cohort_n,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,early_unresolved_over_threshold_fraction,30,0,2,0.0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,failed_applications,30,0,30,0.13333333333333333,-0.04824324456108217,0.3149099112277488,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,failed_edits,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,failed_repair_completions,30,0,30,0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,first_failures_per_generated_edit,30,0,30,0.00013235016071090944,-4.794223737405171e-05,0.0003126425587958706,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,first_failures_per_sync_call,30,0,30,6.504065040650406e-05,-2.353329002979618e-05,0.0001536145908428043,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,first_failures_per_time,30,0,30,0.00026041666666666666,-9.422508703336362e-05,0.0006150584203666969,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,generated_edits,30,0,30,511.73333333333335,505.18406907820327,518.2825975884634,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,landed_edits,30,0,30,511.73333333333335,505.18406907820327,518.2825975884634,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,mean_first_failure_context_count,30,0,2,1.0,1.0,1.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,mean_first_failure_overlap_lines,30,0,2,2.0,0.04000000000000026,3.96,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,mean_observed_latency,30,0,30,0.12422726712988168,0.12311265435993668,0.12534187989982667,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,observed_repair_busy_time,30,0,30,0.016666666666666666,-0.006030405570135271,0.0393637389034686,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,observed_repair_effort,30,0,30,0.10333333333333333,-0.03933618860608251,0.24600285527274918,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,overlap_pairs_per_generated_edit,30,0,30,0.00013235016071090944,-4.794223737405171e-05,0.0003126425587958706,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,overlap_pairs_per_scheduled_interval,30,0,30,6.510416666666667e-05,-2.3556271758340904e-05,0.00015376460509167422,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,overlap_pairs_per_time,30,0,30,0.00026041666666666666,-9.422508703336362e-05,0.0006150584203666969,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,repair_effort_per_generated_edit,30,0,30,0.00020435495052624944,-7.67659074104083e-05,0.00048547580846290716,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,repair_failure_fraction,30,0,2,0.0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,sync_calls,30,0,30,1024.0666666666666,1023.9758783777194,1024.1574549556137,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,sync_requests,30,0,30,1024,1024.0,1024.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,unresolved_edits,30,0,30,0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,unresolved_fraction,30,0,30,0.0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,unresolved_over_threshold_fraction,30,0,2,0.0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,671429ce9defbb81,unresolved_over_threshold_n,30,0,30,0,0.0,0.0,0,clean_first,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,application_attempts,30,0,30,511.8,505.26054172161696,518.3394582783831,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,author_repair_completions,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,author_repair_starts,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,automatic_passes,30,0,30,1024,1024.0,1024.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,avoided_proposals,30,0,30,23.333333333333332,21.677846785875982,24.988819880790683,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,concurrent_overlap_pairs,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,conflict_cohort_n,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,dependency_rescues_without_repair,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,dispatches,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,early_conflict_cohort_n,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,early_unresolved_over_threshold_fraction,30,0,2,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,failed_applications,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,failed_edits,30,0,30,0.06666666666666667,-0.024121622280541086,0.1574549556138744,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,failed_repair_completions,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,first_failures_per_generated_edit,30,0,30,0.00013235016071090944,-4.794223737405171e-05,0.0003126425587958706,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,first_failures_per_sync_call,30,0,30,6.504065040650406e-05,-2.353329002979618e-05,0.0001536145908428043,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,first_failures_per_time,30,0,30,0.00026041666666666666,-9.422508703336362e-05,0.0006150584203666969,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,generated_edits,30,0,30,511.73333333333335,505.18406907820327,518.2825975884634,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,landed_edits,30,0,30,511.73333333333335,505.18406907820327,518.2825975884634,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,mean_first_failure_context_count,30,0,2,1.0,1.0,1.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,mean_first_failure_overlap_lines,30,0,2,2.0,0.04000000000000026,3.96,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,mean_observed_latency,30,0,30,0.12422726712988168,0.12311265435993668,0.12534187989982667,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,observed_repair_busy_time,30,0,30,0.016666666666666666,-0.006030405570135271,0.0393637389034686,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,observed_repair_effort,30,0,30,0.10333333333333333,-0.03933618860608251,0.24600285527274918,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,overlap_pairs_per_generated_edit,30,0,30,0.00013235016071090944,-4.794223737405171e-05,0.0003126425587958706,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,overlap_pairs_per_scheduled_interval,30,0,30,6.510416666666667e-05,-2.3556271758340904e-05,0.00015376460509167422,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,overlap_pairs_per_time,30,0,30,0.00026041666666666666,-9.422508703336362e-05,0.0006150584203666969,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,repair_effort_per_generated_edit,30,0,30,0.00020435495052624944,-7.67659074104083e-05,0.00048547580846290716,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,repair_failure_fraction,30,0,2,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,sync_calls,30,0,30,1024.0666666666666,1023.9758783777194,1024.1574549556137,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,sync_requests,30,0,30,1024,1024.0,1024.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,unresolved_edits,30,0,30,0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
sync_interval,7f2afb3b4bfb5529,unresolved_fraction,30,0,30,0.0,0.0,0.0,0,in_place,2,0.0,0.9,4,0.003435063819150432,0.003435063819150432,0.25,0.0,,256.0,start,fixed,0.25,1.0,8,256
