suite,clean_first_cell,in_place_cell,metric,n,mean,ci95_low,ci95_high
sync_interval,b3da26512697348e,648c4d175a60d660,dependency_rescues_without_repair,30,0,0.0,0.0
sync_interval,b3da26512697348e,648c4d175a60d660,avoided_proposals,30,130.3,126.45259519024644,134.1474048097536
sync_interval,b3da26512697348e,648c4d175a60d660,sync_requests,30,0,0.0,0.0
sync_interval,b3da26512697348e,648c4d175a60d660,sync_calls,30,-282.3666666666667,-307.22855100418747,-257.5047823291459
sync_interval,b3da26512697348e,648c4d175a60d660,automatic_passes,30,642.9333333333333,623.1380954586976,662.7285712079689
sync_interval,b3da26512697348e,648c4d175a60d660,observed_repair_busy_time,30,-71.19166666666666,-77.35000557323251,-65.03332776010082
sync_interval,b3da26512697348e,648c4d175a60d660,observed_repair_effort,30,-9637.460833333347,-10257.624268304042,-9017.297398362653
sync_interval,b3da26512697348e,648c4d175a60d660,repair_effort_per_generated_edit,30,-9.358176779684735,-10.014351093535137,-8.702002465834333
sync_interval,b3da26512697348e,648c4d175a60d660,unresolved_fraction,30,-0.22336088985262914,-0.24698376593023172,-0.19973801377502656
sync_interval,b3da26512697348e,648c4d175a60d660,conflict_cohort_n,30,-283.3,-307.86576772665575,-258.7342322733443
sync_interval,b3da26512697348e,648c4d175a60d660,unresolved_over_threshold_n,30,0,0.0,0.0
sync_interval,b3da26512697348e,648c4d175a60d660,unresolved_over_threshold_fraction,30,0.0,0.0,0.0
sync_interval,b3da26512697348e,648c4d175a60d660,early_conflict_cohort_n,30,-79.36666666666666,-93.10354746951164,-65.62978586382168
sync_interval,b3da26512697348e,648c4d175a60d660,early_unresolved_over_threshold_fraction,30,0.0,0.0,0.0
sync_interval,b3da26512697348e,648c4d175a60d660,mean_observed_latency,30,-26.39658468207362,-28.535358085036634,-24.257811279110605
sync_interval,20430a215a51fbdb,f6e60474e733af0f,generated_edits,30,0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,landed_edits,30,0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,unresolved_edits,30,0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,failed_edits,30,-0.1,-0.2091888588481065,0.009188858848106482
sync_interval,20430a215a51fbdb,f6e60474e733af0f,concurrent_overlap_pairs,30,-0.16666666666666666,-0.35656399726555205,0.02323066393221873
sync_interval,20430a215a51fbdb,f6e60474e733af0f,overlap_pairs_per_time,30,-0.0006510416666666666,-0.0013928281143185627,9.074478098522942e-05
sync_interval,20430a215a51fbdb,f6e60474e733af0f,overlap_pairs_per_generated_edit,30,-0.00016321102975317157,-0.000350003367924736,2.3581308418392906e-05
sync_interval,20430a215a51fbdb,f6e60474e733af0f,first_failures_per_time,30,-0.000390625,-0.000817143979875416,3.5893979875415945e-05
sync_interval,20430a215a51fbdb,f6e60474e733af0f,first_failures_per_generated_edit,30,-9.740330318622243e-05,-0.00020381597260720459,9.00936623475973e-06
sync_interval,20430a215a51fbdb,f6e60474e733af0f,first_failures_per_sync_call,30,-5.307577217509096e-05,-0.0001064509289325504,2.9938458236847905e-07
sync_interval,20430a215a51fbdb,f6e60474e733af0f,overlap_pairs_per_scheduled_interval,30,-8.138020833333333e-05,-0.00017410351428982034,1.1343097623153677e-05
sync_interval,20430a215a51fbdb,f6e60474e733af0f,mean_first_failure_overlap_lines,28,0.05297619047619051,-0.12625434077709047,0.2322067217294715
sync_interval,20430a215a51fbdb,f6e60474e733af0f,mean_first_failure_context_count,28,-0.05952380952380953,-0.1218819943103838,0.0028343752627647475
sync_interval,20430a215a51fbdb,f6e60474e733af0f,application_attempts,30,3.6333333333333333,2.861346832746618,4.405319833920048
sync_interval,20430a215a51fbdb,f6e60474e733af0f,failed_applications,30,3.6333333333333333,2.861346832746618,4.405319833920048
sync_interval,20430a215a51fbdb,f6e60474e733af0f,author_repair_starts,30,-0.1,-0.2091888588481065,0.009188858848106482
sync_interval,20430a215a51fbdb,f6e60474e733af0f,author_repair_completions,30,-0.1,-0.2091888588481065,0.009188858848106482
sync_interval,20430a215a51fbdb,f6e60474e733af0f,failed_repair_completions,30,0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,repair_failure_fraction,28,0.0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,dispatches,30,-0.1,-0.2091888588481065,0.009188858848106482
sync_interval,20430a215a51fbdb,f6e60474e733af0f,dependency_rescues_without_repair,30,0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,avoided_proposals,30,-0.06666666666666667,-0.2955745853786285,0.16224125204529521
sync_interval,20430a215a51fbdb,f6e60474e733af0f,sync_requests,30,0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,sync_calls,30,3.6666666666666665,2.901286236380437,4.432047096952896
sync_interval,20430a215a51fbdb,f6e60474e733af0f,automatic_passes,30,12.233333333333333,9.656840710105412,14.809825956561253
sync_interval,20430a215a51fbdb,f6e60474e733af0f,observed_repair_busy_time,30,-0.025,-0.05229721471202663,0.0022972147120266205
sync_interval,20430a215a51fbdb,f6e60474e733af0f,observed_repair_effort,30,-0.14000000000000007,-0.3065130097433625,0.02651300974336232
sync_interval,20430a215a51fbdb,f6e60474e733af0f,repair_effort_per_generated_edit,30,-0.0001378907061426656,-0.00030217735678770256,2.6395944502371354e-05
sync_interval,20430a215a51fbdb,f6e60474e733af0f,unresolved_fraction,30,0.0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,conflict_cohort_n,30,-0.1,-0.2091888588481065,0.009188858848106482
sync_interval,20430a215a51fbdb,f6e60474e733af0f,unresolved_over_threshold_n,30,0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,unresolved_over_threshold_fraction,28,0.0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,early_conflict_cohort_n,30,0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,early_unresolved_over_threshold_fraction,23,0.0,0.0,0.0
sync_interval,20430a215a51fbdb,f6e60474e733af0f,mean_observed_latency,30,-0.0003597977902208988,-0.0005078051688677153,-0.00021179041157408225
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,generated_edits,30,0,0.0,0.0
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,landed_edits,30,0,0.0,0.0
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,unresolved_edits,30,0,0.0,0.0
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,failed_edits,30,-0.13333333333333333,-0.25705691598520514,-0.009609750681461526
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,concurrent_overlap_pairs,30,-0.2,-0.39712321836453157,-0.0028767816354684506
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,overlap_pairs_per_time,30,-0.00078125,-0.0015512625717364515,-1.1237428263548635e-05
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,overlap_pairs_per_generated_edit,30,-0.00019669663810623406,-0.00039100903372932407,-2.3842424831440473e-06
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,first_failures_per_time,30,-0.0005208333333333333,-0.0010041285780672076,-3.753808859945909e-05
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,first_failures_per_generated_edit,30,-0.00013088891153928493,-0.00025243481252555476,-9.343010553015108e-06
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,first_failures_per_sync_call,30,-0.00012882539178971496,-0.00024793140069416845,-9.719382885261494e-06
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,overlap_pairs_per_scheduled_interval,30,-0.0001953125,-0.00038781564293411286,-2.8093570658871587e-06
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,mean_first_failure_overlap_lines,30,-0.008664021164021237,-0.07593852603917059,0.05861048371112812
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,mean_first_failure_context_count,30,-0.07128306878306877,-0.121839635004096,-0.020726502562041532
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,application_attempts,30,7.433333333333334,6.5140919002698885,8.35257476639678
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,failed_applications,30,7.433333333333334,6.5140919002698885,8.35257476639678
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,author_repair_starts,30,-0.13333333333333333,-0.25705691598520514,-0.009609750681461526
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,author_repair_completions,30,-0.13333333333333333,-0.25705691598520514,-0.009609750681461526
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,failed_repair_completions,30,0,0.0,0.0
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,repair_failure_fraction,30,0.0,0.0,0.0
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,dispatches,30,-0.13333333333333333,-0.25705691598520514,-0.009609750681461526
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,dependency_rescues_without_repair,30,0,0.0,0.0
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,avoided_proposals,30,0,-0.16276914051333033,0.16276914051333033
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,sync_requests,30,0,0.0,0.0
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,sync_calls,30,-0.03333333333333333,-0.1814244309053232,0.11475776423865655
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,automatic_passes,30,14.4,12.627883296959425,16.172116703040576
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,observed_repair_busy_time,30,-0.03333333333333333,-0.06426422899630128,-0.0024024376703653816
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,observed_repair_effort,30,-0.17375000000000038,-0.390975763630969,0.04347576363096825
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,repair_effort_per_generated_edit,30,-0.00017314783448223571,-0.0003892377499028979,4.2942080938426476e-05
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,unresolved_fraction,30,0.0,0.0,0.0
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,conflict_cohort_n,30,-0.13333333333333333,-0.25705691598520514,-0.009609750681461526
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,unresolved_over_threshold_n,30,0,0.0,0.0
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,unresolved_over_threshold_fraction,30,0.0,0.0,0.0
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,early_conflict_cohort_n,30,-0.03333333333333333,-0.09866666666666665,0.031999999999999994
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,early_unresolved_over_threshold_fraction,27,0.0,0.0,0.0
sync_interval,ea51aba99bf2f535,9682c7ac6e02c4f9,mean_observed_latency,30,-0.000353775363336771,-0.0004663397180427537,-0.00024121100863078832
sync_interval,227ce0df76d83b76,a3992cc3a9367176,generated_edits,30,0,0.0,0.0
sync_interval,227ce0df76d83b76,a3992cc3a9367176,landed_edits,30,0,0.0,0.0
sync_interval,227ce0df76d83b76,a3992cc3a9367176,unresolved_edits,30,0,0.0,0.0
sync_interval,227ce0df76d83b76,a3992cc3a9367176,failed_edits,30,-0.9666666666666667,-1.4316599884165933,-0.5016733449167401
sync_interval,227ce0df76d83b76,a3992cc3a9367176,concurrent_overlap_pairs,30,-1.2,-1.8190935903102359,-0.5809064096897639
sync_interval,227ce0df76d83b76,a3992cc3a9367176,overlap_pairs_per_time,30,-0.0046875,-0.007105834337149359,-0.0022691656628506403
sync_interval,227ce0df76d83b76,a3992cc3a9367176,overlap_pairs_per_generated_edit,30,-0.0011631453702228276,-0.0017594507092279148,-0.0005668400312177404
sync_interval,227ce0df76d83b76,a3992cc3a9367176,first_failures_per_time,30,-0.0037760416666666667,-0.005592421829752317,-0.001959661503581016
sync_interval,227ce0df76d83b76,a3992cc3a9367176,first_failures_per_generated_edit,30,-0.0009368452091825455,-0.0013829211070775398,-0.0004907693112875511
sync_interval,227ce0df76d83b76,a3992cc3a9367176,first_failures_per_sync_call,30,-0.0017763406317176256,-0.002626371736719635,-0.000926309526715616
sync_interval,227ce0df76d83b76,a3992cc3a9367176,overlap_pairs_per_scheduled_interval,30,-0.00234375,-0.0035529171685746794,-0.0011345828314253202
sync_interval,227ce0df76d83b76,a3992cc3a9367176,mean_first_failure_overlap_lines,30,-0.126683042236092,-0.28823897849363495,0.03487289402145094
sync_interval,227ce0df76d83b76,a3992cc3a9367176,mean_first_failure_context_count,30,-0.1636597862012883,-0.2520711989732921,-0.0752483734292845
sync_interval,227ce0df76d83b76,a3992cc3a9367176,application_attempts,30,13.433333333333334,11.732198963098616,15.13446770356805
sync_interval,227ce0df76d83b76,a3992cc3a9367176,failed_applications,30,13.433333333333334,11.732198963098616,15.13446770356805
sync_interval,227ce0df76d83b76,a3992cc3a9367176,author_repair_starts,30,-0.9666666666666667,-1.4316599884165933,-0.5016733449167401
sync_interval,227ce0df76d83b76,a3992cc3a9367176,author_repair_completions,30,-0.9666666666666667,-1.4316599884165933,-0.5016733449167401
sync_interval,227ce0df76d83b76,a3992cc3a9367176,failed_repair_completions,30,0,0.0,0.0
sync_interval,227ce0df76d83b76,a3992cc3a9367176,repair_failure_fraction,30,0.0,0.0,0.0
sync_interval,227ce0df76d83b76,a3992cc3a9367176,dispatches,30,-0.9666666666666667,-1.4316599884165933,-0.5016733449167401
sync_interval,227ce0df76d83b76,a3992cc3a9367176,dependency_rescues_without_repair,30,0,0.0,0.0
sync_interval,227ce0df76d83b76,a3992cc3a9367176,avoided_proposals,30,0.06666666666666667,-0.6298466420877539,0.7631799754210872
sync_interval,227ce0df76d83b76,a3992cc3a9367176,sync_requests,30,0,0.0,0.0
sync_interval,227ce0df76d83b76,a3992cc3a9367176,sync_calls,30,-0.9666666666666667,-1.4316599884165933,-0.5016733449167401
sync_interval,227ce0df76d83b76,a3992cc3a9367176,automatic_passes,30,28.066666666666666,24.818163600855833,31.3151697324775
sync_interval,227ce0df76d83b76,a3992cc3a9367176,observed_repair_busy_time,30,-0.24166666666666667,-0.3579149971041483,-0.12541833622918502
sync_interval,227ce0df76d83b76,a3992cc3a9367176,observed_repair_effort,30,-1.550000000000001,-2.3374106130623464,-0.7625893869376555
sync_interval,227ce0df76d83b76,a3992cc3a9367176,repair_effort_per_generated_edit,30,-0.0015054925605211852,-0.0022635875923466926,-0.0007473975286956781
sync_interval,227ce0df76d83b76,a3992cc3a9367176,unresolved_fraction,30,0.0,0.0,0.0
sync_interval,227ce0df76d83b76,a3992cc3a9367176,conflict_cohort_n,30,-0.9666666666666667,-1.4316599884165933,-0.5016733449167401
sync_interval,227ce0df76d83b76,a3992cc3a9367176,unresolved_over_threshold_n,30,0,0.0,0.0
sync_interval,227ce0df76d83b76,a3992cc3a9367176,unresolved_over_threshold_fraction,30,0.0,0.0,0.0
sync_interval,227ce0df76d83b76,a3992cc3a9367176,early_conflict_cohort_n,30,-0.43333333333333335,-0.7257646528399013,-0.14090201382676532
sync_interval,227ce0df76d83b76,a3992cc3a9367176,early_unresolved_over_threshold_fraction,30,0.0,0.0,0.0
sync_interval,227ce0df76d83b76,a3992cc3a9367176,mean_observed_latency,30,-0.0045973525845760576,-0.005207604570536335,-0.00398710059861578
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,generated_edits,30,0,0.0,0.0
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,landed_edits,30,0.16666666666666666,-0.16,0.4933333333333333
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,unresolved_edits,30,-0.16666666666666666,-0.4933333333333333,0.16
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,failed_edits,30,-3.8333333333333335,-4.814834099909332,-2.851832566757335
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,concurrent_overlap_pairs,30,-4.4,-5.482139388051472,-3.3178606119485288
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,overlap_pairs_per_time,30,-0.0171875,-0.021414606984576062,-0.01296039301542394
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,overlap_pairs_per_generated_edit,30,-0.004249164786691733,-0.0052921129250121275,-0.0032062166483713393
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,first_failures_per_time,30,-0.014973958333333334,-0.018807945702770827,-0.01113997096389584
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,first_failures_per_generated_edit,30,-0.003699831939914655,-0.0046431924620558285,-0.0027564714177734815
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,first_failures_per_sync_call,30,-0.011984205115920564,-0.014848369490185101,-0.009120040741656028
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,overlap_pairs_per_scheduled_interval,30,-0.0171875,-0.021414606984576062,-0.01296039301542394
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,mean_first_failure_overlap_lines,30,-0.02735277568000735,-0.15188152150520617,0.09717597014519147
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,mean_first_failure_context_count,30,-0.7103145224923737,-0.9171463227276346,-0.5034827222571128
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,application_attempts,30,23.4,21.116199497409596,25.6838005025904
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,failed_applications,30,23.233333333333334,20.970738193613563,25.495928473053105
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,author_repair_starts,30,-3.8333333333333335,-4.814834099909332,-2.851832566757335
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,author_repair_completions,30,-3.8,-4.787406494918327,-2.8125935050816726
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,failed_repair_completions,30,0,0.0,0.0
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,repair_failure_fraction,30,0.0,0.0,0.0
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,dispatches,30,-3.8333333333333335,-4.814834099909332,-2.851832566757335
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,dependency_rescues_without_repair,30,0,0.0,0.0
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,avoided_proposals,30,-0.03333333333333333,-1.0902192092864904,1.0235525426198235
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,sync_requests,30,0,0.0,0.0
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,sync_calls,30,-3.8,-4.787406494918327,-2.8125935050816726
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,automatic_passes,30,50.7,46.60357143495633,54.796428565043676
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,observed_repair_busy_time,30,-0.95,-1.1968516237295816,-0.7031483762704182
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,observed_repair_effort,30,-6.790000000000001,-8.799880145022662,-4.780119854977339
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,repair_effort_per_generated_edit,30,-0.0065486582266031795,-0.0084777035414015,-0.00461961291180486
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,unresolved_fraction,30,-0.00017094017094017094,-0.000505982905982906,0.0001641025641025641
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,conflict_cohort_n,30,-3.8333333333333335,-4.814834099909332,-2.851832566757335
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,unresolved_over_threshold_n,30,0,0.0,0.0
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,unresolved_over_threshold_fraction,30,0.0,0.0,0.0
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,early_conflict_cohort_n,30,-1.7333333333333334,-2.4608545434097895,-1.0058121232568773
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,early_unresolved_over_threshold_fraction,30,0.0,0.0,0.0
sync_interval,a65ebf8b1af353ed,7b96e97f70542b89,mean_observed_latency,30,-0.024931999240248557,-0.027560636616939888,-0.022303361863557226
sync_interval,0584dba99fc634b1,c0ce045a7844886a,generated_edits,30,0,0.0,0.0
sync_interval,0584dba99fc634b1,c0ce045a7844886a,landed_edits,30,1.0666666666666667,0.1754736224020731,1.95785971093126
sync_interval,0584dba99fc634b1,c0ce045a7844886a,unresolved_edits,30,-1.0666666666666667,-1.95785971093126,-0.1754736224020731
sync_interval,0584dba99fc634b1,c0ce045a7844886a,failed_edits,30,-26.866666666666667,-29.98874303636641,-23.744590296966923
sync_interval,0584dba99fc634b1,c0ce045a7844886a,concurrent_overlap_pairs,30,-31.366666666666667,-35.11092694022786,-27.622406393105468
sync_interval,0584dba99fc634b1,c0ce045a7844886a,overlap_pairs_per_time,30,-0.12252604166666667,-0.1371520583602651,-0.10790002497306823
sync_interval,0584dba99fc634b1,c0ce045a7844886a,overlap_pairs_per_generated_edit,30,-0.030351451090269016,-0.03398819733478689,-0.02671470484575114
sync_interval,0584dba99fc634b1,c0ce045a7844886a,first_failures_per_time,30,-0.10494791666666667,-0.1171435274858063,-0.09275230584752704
sync_interval,0584dba99fc634b1,c0ce045a7844886a,first_failures_per_generated_edit,30,-0.025996636622631443,-0.02903568820520097,-0.022957585040061915
sync_interval,0584dba99fc634b1,c0ce045a7844886a,first_failures_per_sync_call,30,-0.09427306775957067,-0.10319558483554372,-0.08535055068359762
sync_interval,0584dba99fc634b1,c0ce045a7844886a,overlap_pairs_per_scheduled_interval,30,-0.24505208333333334,-0.2743041167205302,-0.21580004994613647
sync_interval,0584dba99fc634b1,c0ce045a7844886a,mean_first_failure_overlap_lines,30,-0.17883976663401546,-0.3546541583184532,-0.0030253749495777194
sync_interval,0584dba99fc634b1,c0ce045a7844886a,mean_first_failure_context_count,30,-4.380304512664558,-5.008441107478389,-3.752167917850726
sync_interval,0584dba99fc634b1,c0ce045a7844886a,application_attempts,30,31.733333333333334,27.449552455958305,36.017114210708364
sync_interval,0584dba99fc634b1,c0ce045a7844886a,failed_applications,30,30.666666666666668,26.641808581545654,34.69152475178768
sync_interval,0584dba99fc634b1,c0ce045a7844886a,author_repair_starts,30,-26.966666666666665,-30.109535102930398,-23.823798230402932
sync_interval,0584dba99fc634b1,c0ce045a7844886a,author_repair_completions,30,-26.766666666666666,-29.965516277893965,-23.567817055439367
sync_interval,0584dba99fc634b1,c0ce045a7844886a,failed_repair_completions,30,0,0.0,0.0
sync_interval,0584dba99fc634b1,c0ce045a7844886a,repair_failure_fraction,30,0.0,0.0,0.0
sync_interval,0584dba99fc634b1,c0ce045a7844886a,dispatches,30,-26.966666666666665,-30.109535102930398,-23.823798230402932
sync_interval,0584dba99fc634b1,c0ce045a7844886a,dependency_rescues_without_repair,30,0,0.0,0.0
sync_interval,0584dba99fc634b1,c0ce045a7844886a,avoided_proposals,30,2.2333333333333334,-0.7660435725847585,5.232710239251425
sync_interval,0584dba99fc634b1,c0ce045a7844886a,sync_requests,30,0,0.0,0.0
sync_interval,0584dba99fc634b1,c0ce045a7844886a,sync_calls,30,-26.766666666666666,-29.965516277893965,-23.567817055439367
sync_interval,0584dba99fc634b1,c0ce045a7844886a,automatic_passes,30,95.5,91.34194663140407,99.65805336859593
sync_interval,0584dba99fc634b1,c0ce045a7844886a,observed_repair_busy_time,30,-6.691666666666666,-7.491379069473491,-5.891954263859842
sync_interval,0584dba99fc634b1,c0ce045a7844886a,observed_repair_effort,30,-63.093333333333334,-71.47126592806788,-54.71540073859879
sync_interval,0584dba99fc634b1,c0ce045a7844886a,repair_effort_per_generated_edit,30,-0.06097445472679524,-0.06905751203834853,-0.05289139741524195
sync_interval,0584dba99fc634b1,c0ce045a7844886a,unresolved_fraction,30,-0.001025899909070677,-0.0018905530254388573,-0.00016124679270249683
sync_interval,0584dba99fc634b1,c0ce045a7844886a,conflict_cohort_n,30,-26.866666666666667,-29.98874303636641,-23.744590296966923
sync_interval,0584dba99fc634b1,c0ce045a7844886a,unresolved_over_threshold_n,30,0,0.0,0.0
sync_interval,0584dba99fc634b1,c0ce045a7844886a,unresolved_over_threshold_fraction,30,0.0,0.0,0.0
sync_interval,0584dba99fc634b1,c0ce045a7844886a,early_conflict_cohort_n,30,-13.8,-16.54528705447978,-11.054712945520222
sync_interval,0584dba99fc634b1,c0ce045a7844886a,early_unresolved_over_threshold_fraction,30,0.0,0.0,0.0
sync_interval,0584dba99fc634b1,c0ce045a7844886a,mean_observed_latency,30,-0.12624465421873488,-0.1337876918502489,-0.11870161658722084
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,generated_edits,30,0,0.0,0.0
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,landed_edits,30,131.3,119.09298364186336,143.50701635813667
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,unresolved_edits,30,-131.3,-143.50701635813667,-119.09298364186336
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,failed_edits,30,-634.7,-644.5991431000336,-624.8008568999664
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,concurrent_overlap_pairs,30,-5953.966666666666,-6095.630204648399,-5812.303128684934
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,overlap_pairs_per_time,30,-23.257682291666665,-23.811055486907808,-22.704309096425522
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,overlap_pairs_per_generated_edit,30,-5.7573945663089345,-5.838898749135663,-5.675890383482206
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,first_failures_per_time,30,-2.479296875,-2.5179654027345064,-2.440628347265494
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,first_failures_per_generated_edit,30,-0.6149807428119642,-0.6274088400742719,-0.6025526455496566
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,first_failures_per_sync_call,30,-0.13885975850194626,-0.14314128052956712,-0.1345782364743254
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,overlap_pairs_per_scheduled_interval,30,-186.06145833333332,-190.48844389526246,-181.63447277140418
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,mean_first_failure_overlap_lines,30,-5.309515711203478,-5.482314219071545,-5.136717203335411
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,mean_first_failure_context_count,30,-337.9713911417466,-342.07300311878834,-333.8697791647049
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,application_attempts,30,-214.56666666666666,-241.60148632165564,-187.53184701167768
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,failed_applications,30,-345.8666666666667,-364.61004343853625,-327.1232898947971
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,author_repair_starts,30,-635.8333333333334,-645.6729414151151,-625.9937252515516
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,author_repair_completions,30,-635.8,-645.6419937051369,-625.958006294863
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,failed_repair_completions,30,0,0.0,0.0
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,repair_failure_fraction,30,0.0,0.0,0.0
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,dispatches,30,-635.8333333333334,-645.6729414151151,-625.9937252515516
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,dependency_rescues_without_repair,30,0,0.0,0.0
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,avoided_proposals,30,195.43333333333334,163.67281203222734,227.19385463443933
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,sync_requests,30,0,0.0,0.0
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,sync_calls,30,-619.2666666666667,-629.1933307118096,-609.3400026215237
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,automatic_passes,30,309.7,299.83123573399735,319.56876426600263
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,observed_repair_busy_time,30,-158.95,-161.41049842628422,-156.48950157371576
sync_interval,4f934b99d76df5b6,fefcb3c09902cef3,observed_repair_effort,30,-15262.992500000015,-15610.191614492087,-14915.793385507943
